r_grid,posterior_pdf
0.11505752876438217,5.882913711220558e-22
0.116208104052026,7.815361489049215e-22
0.11735867933966983,1.0374383216355682e-21
0.11850925462731364,1.3760433804062065e-21
0.11965982991495747,1.82372179442721e-21
0.12081040520260129,2.4151364607983385e-21
0.1219609804902451,3.195813184911834e-21
0.12311155577788893,4.225496219155703e-21
0.12426213106553276,5.5825249691237195e-21
0.12541270635317658,7.369537863364973e-21
0.1265632816408204,9.720899615308592e-21
0.1277138569284642,1.2812364505985676e-20
0.12886443221610805,1.6873638341257898e-20
0.13001500750375186,2.220469493212878e-20
0.13116558279139567,2.91969515163888e-20
0.13231615807903951,3.836072707683896e-20
0.13346673336668333,5.0360817917836365e-20
0.13461730865432714,6.606255151833616e-20
0.13576788394197098,8.659135492257997e-20
0.1369184592296148,1.1340973892164725e-19
0.1380690345172586,1.4841670637031216e-19
0.13921960980490244,1.9407600869010306e-19
0.14037018509254626,2.5358148337324724e-19
0.14152076038019007,3.310700142198424e-19
0.1426713356678339,4.3189560082229568e-19
0.14382191095547772,5.629817762653263e-19
0.14497248624312153,7.332743894456822e-19
0.14612306153076537,9.54322845448812e-19
0.1472736368184092,1.2410256207528047e-18
0.148424212106053,1.6125856769944837e-18
0.14957478739369684,2.0937338387468144e-18
0.15072536268134065,2.7162939711260043e-18
0.15187593796898446,3.521183764919228e-18
0.1530265132566283,4.5609702072460425e-18
0.15417708854427212,5.903130761856804e-18
0.15532766383191593,7.634211632730177e-18
0.15647823911955977,9.86512540297204e-18
0.15762881440720358,1.2737894539274438e-17
0.1587793896948474,1.6434228121850722e-17
0.15992996498249124,2.1186420939472765e-17
0.16108054027013505,2.729119207129275e-17
0.16223111555777886,3.5127240863678644e-17
0.1633816908454227,4.517750002920265e-17
0.1645322661330665,5.80573186912186e-17
0.16568284142071033,7.455012531542987e-17
0.16683341670835417,9.565251744789542e-17
0.16798399199599798,1.2263122168302718e-16
0.1691345672836418,1.570949877094805e-16
0.17028514257128563,2.0108525485891074e-16
0.17143571785892944,2.571903957436848e-16
0.17258629314657326,3.2868954561557657e-16
0.1737368684342171,4.197335252277849e-16
0.1748874437218609,5.355722298800037e-16
0.17603801900950472,6.828401751065871e-16
0.17718859429714856,8.699147675073062e-16
0.17833916958479237,1.1073654397071193e-15
0.17948974487243619,1.4085162139557887e-15
0.18064032016008003,1.790149739215353e-15
0.18179089544772384,2.273387626982629e-15
0.18294147073536765,2.884790292327736e-15
0.1840920460230115,3.657729857208075e-15
0.1852426213106553,4.634102444135283e-15
0.18639319659829912,5.866461931330982e-15
0.18754377188594296,7.420676629534952e-15
0.18869434717358677,9.379234198109526e-15
0.18984492246123058,1.1845349446958783e-14
0.19099549774887442,1.494806569271776e-14
0.19214607303651823,1.8848584539410613e-14
0.19329664832416205,2.3748113142905373e-14
0.19444722361180589,2.9897584390336943e-14
0.1955977988994497,3.7609686644226284e-14
0.1967483741870935,4.7273738995385175e-14
0.19789894947473735,5.937406924942859e-14
0.19904952476238116,7.45126998700036e-14
0.20020010005002498,9.34373275354346e-14
0.20135067533766882,1.1707580173886342e-13
0.20250125062531263,1.4657857530256292e-13
0.20365182591295644,1.8337092482059297e-13
0.20480240120060028,2.292171339704307e-13
0.2059529764882441,2.8629931187254484e-13
0.2071035517758879,3.5731409968096255e-13
0.20825412706353175,4.45591222306643e-13
0.20940470235117556,5.552386937264568e-13
0.21055527763881937,6.913205137977777e-13
0.2117058529264632,8.600739378816558e-13
0.21285642821410702,1.0691749009054572e-12
0.21400700350175084,1.3280619861526476e-12
0.21515757878939468,1.6483315073496988e-12
0.2163081540770385,2.0442188935690695e-12
0.2174587293646823,2.5331847170438653e-12
0.21860930465232614,3.1366274875991368e-12
0.21975987993996995,3.880749876898128e-12
0.22091045522761377,4.797610476876207e-12
0.2220610305152576,5.926399712418929e-12
0.22321160580290142,7.314986323239747e-12
0.22436218109054526,9.021790146168113e-12
0.22551275637818907,1.1118048052851411e-11
0.22666333166583288,1.3690553167055066e-11
0.22781390695347672,1.6844963298695842e-11
0.22896448224112054,2.070979335784638e-11
0.23011505752876435,2.5441228903460588e-11
0.2312656328164082,3.12289245877508e-11
0.232416208104052,3.830298284035811e-11
0.23356678339169581,4.694234559085054e-11
0.23471735867933965,5.7484876201499764e-11
0.23586793396698347,7.033946130087678e-11
0.23701850925462728,8.600052430642861e-11
0.23816908454227112,1.0506541577484759e-10
0.23931965982991493,1.2825523227630706e-10
0.24047023511755874,1.564397175279455e-10
0.24162081040520259,1.9066701969260039e-10
0.2427713856928464,2.3219922013074885e-10
0.2439219609804902,2.8255471506275807e-10
0.24507253626813405,3.4355872670522607e-10
0.24622311155577786,4.1740344929520194e-10
0.24737368684342168,5.067196035742053e-10
0.24852426213106552,6.146614872020017e-10
0.24967483741870933,7.450079756330614e-10
0.25082541270635317,9.022823567847901e-10
0.25197598799399695,1.091894383218932e-09
0.2531265632816408,1.3203085089033088e-09
0.25427713856928463,1.5952429569619924e-09
0.2554277138569284,1.925905055140082e-09
0.25657828914457226,2.3232691941700924e-09
0.2577288644322161,2.800404830490973e-09
0.2588794397198599,3.3728631913293452e-09
0.2600300150075037,4.05913277267846e-09
0.26118059029514756,4.881175378518328e-09
0.26233116558279135,5.8650563660887445e-09
0.2634817408704352,7.041684975146686e-09
0.26463231615807903,8.447683172104755e-09
0.2657828914457228,1.0126404381743964e-08
0.26693346673336665,1.2129126865410523e-08
0.2680840420210105,1.4516450398121903e-08
0.2692346173086543,1.7359929368929328e-08
0.2703851925962981,2.0743980559541062e-08
0.27153576788394196,2.476810973607121e-08
0.27268634317158574,2.9549507919870318e-08
0.2738369184592296,3.522607590028587e-08
0.2749874937468734,4.195994434362677e-08
0.2761380690345172,4.994156688296549e-08
0.27728864432216105,5.939447500418982e-08
0.2784392196098049,7.058079655576921e-08
0.2795897948974487,8.380765450467034e-08
0.2807403701850925,9.943457936361138e-08
0.28189094547273635,1.1788208777589827e-07
0.28304152076038014,1.396416013412866e-07
0.284192096048024,1.652869042088747e-07
0.2853426713356678,1.9548736559244423e-07
0.2864932466233116,2.3102318455862527e-07
0.28764382191095544,2.7280294961644375e-07
0.2887943971985993,3.2188384525833085e-07
0.28994497248624307,3.794948821752574e-07
0.2910955477738869,4.4706357794810975e-07
0.29224612306153075,5.26246571215117e-07
0.29339669834917453,6.189647152995581e-07
0.2945472736368184,7.274432677822888e-07
0.2956978489244622,8.54257871318699e-07
0.296848424212106,1.002387108993261e-06
0.29799899949974984,1.1752725156222822e-06
0.2991495747873937,1.3768870356724937e-06
0.30030015007503746,1.6118130399693247e-06
0.3014507253626813,1.8853311483104027e-06
0.30260130065032514,2.2035212547615927e-06
0.30375187593796893,2.5733773181755835e-06
0.30490245122561277,3.0029376638041087e-06
0.3060530265132566,3.501432744364053e-06
0.3072036018009004,4.079452532235097e-06
0.30835417708854423,4.749135960408101e-06
0.3095047523761881,5.5243851002540275e-06
0.31065532766383186,6.421107061153356e-06
0.3118059029514757,7.457486922611197e-06
0.31295647823911954,8.6542953658982e-06
0.3141070535267633,1.0035235061813013e-05
0.31525762881440716,1.1627330296250104e-05
0.316408204102051,1.3461364778377723e-05
0.3175587793896948,1.5572373079952273e-05
0.31870935467733863,1.800019170123317e-05
0.31985992996498247,2.0790076351833112e-05
0.32101050525262625,2.39933926763187e-05
0.3221610805402701,2.7668388347260325e-05
0.32331165582791394,3.188105519536811e-05
0.3244622311155577,3.670609085013388e-05
0.32561280640320156,4.222797022754163e-05
0.3267633816908454,4.8542138126554306e-05
0.3279139569784892,5.575633518550741e-05
0.329064532266133,6.399207050558616e-05
0.33021510755377687,7.338625537300464e-05
0.33136568284142065,8.409301370634335e-05
0.3325162581290645,9.628568612166831e-05
0.33366683341670833,0.00011015904584697731
0.3348174087043521,0.0001259317461292081
0.33596798399199596,0.0001438490202618247
0.3371185592796398,0.00016418565691780782
0.3382691345672836,0.00018724927510061688
0.3394197098549274,0.00021338392472188756
0.34057028514257126,0.00024297404057636225
0.34172086043021505,0.0002764487793075172
0.3428714357178589,0.00031428677083663914
0.3440220110055027,0.0003570213176567746
0.3451725862931465,0.00040524607736402025
0.34632316158079035,0.0004596212658022264
0.3474737368684342,0.0005208804202229307
0.348624312156078,0.0005898377638982308
0.3497748874437218,0.000667396215655215
0.35092546273136566,0.0007545560898120631
0.35207603801900944,0.0008524245339683502
0.3532266133066533,0.0009622257540174113
0.3543771885942971,0.001085312077581857
0.3555277638819409,0.0012231759088040198
0.35667833916958475,0.001377462629020371
0.3578289144572286,0.0015499844992865935
0.35897948974487237,0.0017427356219663942
0.3601300650325162,0.001957908019615127
0.36128064032016005,0.00219790889014903
0.36243121560780384,0.0024653790977458307
0.3635817908954477,0.0027632129590397063
0.3647323661830915,0.003094579383901733
0.3658829414707353,0.003462944429398568
0.36703351675837914,0.0038720953243450967
0.368184092046023,0.0043261660201613155
0.36933466733366677,0.004829664321466545
0.3704852426213106,0.0053875006469309115
0.37163581790895445,0.006005018467316922
0.37278639319659823,0.006688026463318526
0.37393696848424207,0.007442832440690835
0.3750875437718859,0.008276279034215897
0.3762381190595297,0.009195781225197049
0.37738869434717354,0.010209365689394845
0.3785392696348174,0.011325711983531186
0.37968984492246116,0.012554195568676098
0.380840420210105,0.013904932657939002
0.38199099549774884,0.015388826863866691
0.3831415707853926,0.017017617607801096
0.38429214607303647,0.018803930239105676
0.3854427213606803,0.020761327796642644
0.3865932966483241,0.02290436432815055
0.38774387193596793,0.025248639665210813
0.38889444722361177,0.027810855532358562
0.39004502251125556,0.030608872848543276
0.3911955977988994,0.033661770057657976
0.39234617308654324,0.036989902302256135
0.393496748374187,0.04061496123088387
0.39464732366183086,0.04456003520482783
0.3957978989494747,0.04884966964448875
0.3969484742371185,0.05350992722923637
0.3980990495247623,0.05856844763755621
0.39924962481240617,0.06405450648664897
0.40040020010004995,0.06999907310268703
0.4015507753876938,0.07643486672464421
0.40270135067533763,0.0833964107163551
0.4038519259629814,0.09092008433335355
0.40500250125062526,0.09904417156325239
0.4061530765382691,0.10780890653139427
0.4073036518259129,0.11725651493721184
0.4084542271135567,0.12743125096178334
0.40960480240120056,0.1383794290633472
0.41075537768884435,0.1501494500558087
0.4119059529764882,0.1627918208454575
0.41305652826413203,0.17635916718372016
0.4142071035517758,0.19090623877926208
0.41535767883941965,0.20648990610104417
0.4165082541270635,0.223169148195969
0.4176588294147073,0.24100503084030522
0.4188094047023511,0.26006067434394026
0.41995997998999496,0.2804012103306354
0.42111055527763874,0.3020937268265746
0.4222611305652826,0.32520720100356637
0.4234117058529264,0.3498124189427829
0.4245622811405702,0.3759818818102169
0.42571285642821405,0.4037896978660596
0.4268634317158579,0.4333114597676772
0.4280140070035017,0.4646241066694753
0.4291645822911455,0.497805770673165
0.43031515757878935,0.5329356072388878
0.43146573286643314,0.5700936092310479
0.432616308154077,0.6093604043431566
0.4337668834417208,0.6508170357228711
0.4349174587293646,0.6945447257019661
0.43606803401700844,0.7406246226261393
0.4372186093046523,0.7891375308755508
0.43836918459229607,0.8401636242694404
0.4395197598799399,0.8937821431558415
0.44067033516758375,0.9500710756003488
0.44182091045522753,1.0091068232058058
0.4429714857428714,1.0709638522162312
0.4441220610305152,1.1357143306839848
0.44527263631815905,1.2034277526071167
0.44642321160580284,1.274170550074044
0.4475737868934467,1.348005694584312
0.4487243621810905,1.424992288845605
0.4498749374687343,1.5051851504786684
0.45102551275637814,1.5886343891911705
0.452176088044022,1.6753849791083866
0.45332666333166577,1.7654763280720587
0.4544772386193096,1.8589418458366704
0.45562781390695345,1.9558085132052192
0.45677838919459723,2.056096454251371
0.4579289644822411,2.1598185138726955
0.4590795397698849,2.26697984300581
0.4602301150575287,2.3775774939129914
0.46138069034517254,2.491600028013929
0.4625312656328164,2.6090271387892563
0.46368184092046016,2.72982929232213
0.464832416208104,2.853967388066685
0.46598299149574784,2.9813924424426954
0.46713356678339163,3.1120452978463296
0.46828414207103547,3.2458563596434553
0.4694347173586793,3.382745363667821
0.4705852926463231,3.522621176686731
0.47173586793396693,3.6653816322173203
0.4728864432216108,3.8109134039776196
0.47403701850925456,3.959091919140911
0.4751875937968984,4.109781313424499
0.47633816908454224,4.262834429890533
0.477488744372186,4.41809286316403
0.47863931965982986,4.575387050581755
0.4797898949474737,4.73453641157997
0.4809404702351175,4.895349536403673
0.48209104552276133,5.057624424982737
0.48324162081040517,5.221148776567651
0.48439219609804895,5.385700330451638
0.4855427713856928,5.551047257831255
0.48669334667333664,5.716948604570065
0.4878439219609804,5.883154784337882
0.48899449724862426,6.049408121298778
0.4901450725362681,6.215443441216853
0.4912956478239119,6.380988709545581
0.4924462231115557,6.5457657147599555
0.49359679839919957,6.70949079488988
0.49474737368684335,6.871875604916164
0.4958979489744872,7.0326279223989285
0.49704852426213103,7.191452488429311
0.4981990995497748,7.348051880723774
0.49934967483741866,7.502127415427225
0.5005002501250625,7.653380073949601
0.5016508254127063,7.801511450940654
0.5028014007003501,7.946224719306073
0.5039519759879939,8.087225607987643
0.5051025512756377,8.224223388075373
0.5062531265632816,8.356931862689475
0.5074037018509254,8.485070355964709
0.5085542771385693,8.608364696395702
0.509704852426213,8.726548189752807
0.5108554277138568,8.839362576762879
0.5120060030015007,8.946558970760664
0.5131565782891445,9.04789877056174
0.5143071535767884,9.143154543882178
0.5154577288644322,9.232110876734428
0.5166083041520759,9.314565184366218
0.5177588794397198,9.390328479473725
0.5189094547273636,9.45922609361372
0.5200600300150074,9.521098347963838
0.5212106053026513,9.57580116982526
0.5223611805902951,9.623206651538542
0.5235117558779389,9.663203548776147
0.5246623311655827,9.695697715497934
0.5258129064532265,9.72061247318642
0.5269634817408704,9.737888912336894
0.5281140570285142,9.747486124542524
0.5292646323161581,9.749381363895283
0.5304152076038018,9.743570136809836
0.5315657828914456,9.730066219776786
0.5327163581790895,9.708901604943946
0.5338669334667333,9.680126373829205
0.5350175087543771,9.643808499859732
0.536168084042021,9.600033580831456
0.5373186593296647,9.5489045027574
0.5384692346173086,9.490541036957575
0.5396198099049524,9.425079372595036
0.5407703851925962,9.352671587213795
0.5419209604802401,9.273485058157169
0.5430715357678839,9.187701818057946
0.5442221110555276,9.095517857867758
0.5453726863431715,8.997142381165405
0.5465232616308153,8.892797013706035
0.5476738369184592,8.782714972394812
0.548824412206103,8.66714019803467
0.5499749874937468,8.546326456361097
0.5511255627813906,8.420536411985728
0.5522761380690344,8.290040679968971
0.5534267133566783,8.155116859795527
0.5545772886443221,8.016048556558824
0.5557278639319659,7.8731243941521925
0.5568784392196098,7.726637025241337
0.5580290145072535,7.576882142719722
0.5591795897948973,7.424157497268872
0.5603301650825412,7.268761925519982
0.561480740370185,7.110994393175755
0.5626313156578289,6.951153057277745
0.5637818909454727,6.789534351619009
0.5649324662331164,6.626432099086868
0.5660830415207603,6.462136654490546
0.5672336168084041,6.296934081180268
0.568384192096048,6.131105364503936
0.5695347673836918,5.964925664866621
0.5706853426713356,5.798663612879472
0.5718359179589794,5.632580648784593
0.5729864932466232,5.466930408045
0.574137068534267,5.301958154685809
0.5752876438219109,5.13790026366531
0.5764382191095547,4.974983753253049
0.5775887943971986,4.813425868088836
0.5787393696848423,4.653433713300266
0.5798899449724861,4.495203939767744
0.58104052026013,4.338922480343425
0.5821910955477738,4.184764336560903
0.5833416708354177,4.032893415113158
0.5844922461230615,3.883462413130291
0.5856428214107052,3.736612751058576
0.5867933966983491,3.5924745517258985
0.5879439719859929,3.4511666639802803
0.5890945472736367,3.312796729107102
0.5902451225612806,3.1774612880661937
0.5913956978489244,3.045245927446199
0.5925462731365683,2.9162254619062344
0.593696848424212,2.790464150767942
0.5948474237118558,2.6680159463325746
0.5959979989994997,2.5489247714271723
0.5971485742871435,2.433224823633403
0.5982991495747874,2.320940903618127
0.5994497248624312,2.2120887649691334
0.6006003001500749,2.1066754829401626
0.6017508754377188,2.0046998395254128
0.6029014507253626,1.9061527223163612
0.6040520260130064,1.8110175346389255
0.6052026013006503,1.7192706145286532
0.6063531765882941,1.630881660173095
0.6075037518759379,1.5458141595325876
0.6086543271635817,1.4640258219439144
0.6098049024512255,1.3854690096119318
0.6109554777388694,1.310091167003687
0.6121060530265132,1.237835246275087
0.6132566283141571,1.1686401269807953
0.6144072036018008,1.1024410284438018
0.6155577788894446,1.0391699132889498
0.6167083541770885,0.978755880775494
0.6178589294647323,0.9211255486953348
0.6190095047523761,0.8662034227350123
0.62016008004002,0.8139122523308967
0.6213106553276637,0.7641733721758902
0.6224612306153076,0.7169070286627107
0.6236118059029514,0.6720326906730698
0.6247623811905952,0.6294693442408562
0.6259129564782391,0.5891357707337666
0.6270635317658829,0.550950808307624
0.6282141070535266,0.5148335964927546
0.6293646823411705,0.480703803871213
0.6305152576288143,0.4484818388964816
0.6316658329164582,0.4180890439941963
0.632816408204102,0.38944787316268414
0.6339669834917459,0.3624820533655287
0.6351175587793896,0.3371167300755087
0.6362681340670334,0.3132785973891364
0.6374187093546773,0.2908960131846543
0.6385692846423211,0.2698990998432066
0.6397198599299649,0.25021983109325924
0.6408704352176088,0.23179210557267216
0.6420210105052525,0.21455180773077503
0.6431715857928963,0.19843685671518826
0.6443221610805402,0.18338724390486758
0.645472736368184,0.16934505976226805
0.6466233116558279,0.1562545106842018
0.6477738869434717,0.1440619265327453
0.6489244622311154,0.1327157595252799
0.6500750375187593,0.12216657515642027
0.6512256128064031,0.11236703581464426
0.652376188094047,0.10327187774336691
0.6535267633816908,0.09483788198005554
0.6546773386693346,0.08702383988840982
0.6558279139569784,0.07979051387776401
0.6569784892446222,0.07310059388106571
0.658129064532266,0.06691865013846714
0.6592796398199099,0.061211082807831815
0.6604302151075537,0.05594606889678961
0.6615807903951976,0.051093506983517153
0.6627313656828413,0.04662496016543856
0.6638819409704851,0.04251359764685002
0.665032516258129,0.038734135348143836
0.6661830915457728,0.035262775891187814
0.6673336668334167,0.0320771482875815
0.6684842421210605,0.029156247629154544
0.6696348174087042,0.02648037505337439
0.6707853926963481,0.024031078230330384
0.6719359679839919,0.02179109259286384
0.6730865432716358,0.019744283507246215
0.6742371185592796,0.017875589558661344
0.6753876938469234,0.016170967103717657
0.6765382691345672,0.014617336221293091
0.677688844422211,0.013202528173277892
0.6788394197098548,0.01191523446826059
0.6799899949974987,0.010744957603837414
0.6811405702851425,0.0096819635471338
0.6822911455727864,0.008717235998186443
0.6834417208604301,0.007842432467102319
0.6845922961480739,0.007049842183346588
0.6857428714357178,0.006332345844061906
0.6868934467233616,0.005683377197986028
0.6880440220110055,0.0050968864522503675
0.6891945972986493,0.004567305481069312
0.690345172586293,0.0040895148080329095
0.6914957478739369,0.0036588123273249805
0.6926463231615807,0.0032708837236727654
0.6937968984492245,0.002921774546128437
0.6949474737368684,0.0026078638868363858
0.6960980490245122,0.0023258396127057344
0.697248624312156,0.0020726750953214495
0.6983991995997998,0.0018456073824481768
0.6995497748874436,0.0016421167530509702
0.7007003501750875,0.0014599075968274502
0.7018509254627313,0.0012968905587723014
0.7030015007503752,0.001151165889224599
0.7041520760380189,0.0010210079401438382
0.7053026513256627,0.0009048507489747902
0.7064532266133066,0.0008012746523565862
0.7076038019009504,0.0007089938730711094
0.7087543771885942,0.0006268450249720886
0.7099049524762381,0.0005537764821596948
0.7110555277638818,0.0004888385603337929
0.7122061030515257,0.0004311744600445815
0.7133566783391695,0.00038001192343801267
0.7145072536268133,0.0003346555580396247
0.7156578289144572,0.0002944797831154437
0.716808404202101,0.00025892235617199427
0.7179589794897447,0.00022747843919270974
0.7191095547773886,0.00019969516624059982
0.7202601300650324,0.0001751666760727711
0.7214107053526763,0.00015352957540077142
0.7225612806403201,0.00013445880038130218
0.7237118559279639,0.00011766384582623359
0.7248624312156077,0.00010288533347236616
0.7260130065032515,8.989189244367409e-05
0.7271635817908954,7.847732676771694e-05
0.7283141570785392,6.845804646963772e-05
0.729464732366183,5.9670740359039615e-05
0.7306153076538269,5.19702701454418e-05
0.7317658829414706,4.522776696563765e-05
0.7329164582291144,3.9328912780949126e-05
0.7340670335167583,3.417239040431162e-05
0.7352176088044021,2.9668487146771884e-05
0.736368184092046,2.5737838231969415e-05
0.7375187593796898,2.2310297216551092e-05
0.7386693346673335,1.932392167639325e-05
0.7398199099549774,1.6724063375033128e-05
0.7409704852426212,1.4462553023958274e-05
0.742121060530265,1.249697057711364e-05
0.7432716358179089,1.0789992776520866e-05
0.7444222111055527,9.308810385034036e-06
0.7455727863931965,8.024608208675175e-06
0.7467233616808403,6.912101627435871e-06
0.7478739369684841,5.9491239226012304e-06
0.749024512256128,5.116259213316031e-06
0.7501750875437718,4.396516297853674e-06
0.7513256628314157,3.775039138547812e-06
0.7524762381190594,3.238850136045983e-06
0.7536268134067032,2.7766227109846676e-06
0.7547773886943471,2.3784800516342967e-06
0.7559279639819909,2.0358171968439626e-06
0.7570785392696348,1.7411439068476288e-06
0.7582291145572786,1.4879460322487027e-06
0.7593796898449223,1.2705633257076609e-06
0.7605302651325662,1.084081853380494e-06
0.76168084042021,9.242393556962222e-07
0.7628314157078538,7.87342081282592e-07
0.7639819909954977,6.701917752425547e-07
0.7651325662831415,5.700216450051061e-07
0.7662831415707853,4.844402549288633e-07
0.7674337168584291,4.1138241597683767e-07
0.7685842921460729,3.490662402431187e-07
0.7697348674337168,2.959556229621958e-07
0.7708854427213606,2.50727497847118e-07
0.7720360180090045,2.1224328608936415e-07
0.7731865932966482,1.795240259372485e-07
0.774337168584292,1.5172872921899425e-07
0.7754877438719359,1.2813556418410008e-07
0.7766383191595797,1.081255112451854e-07
0.7777888944472235,9.116818019203685e-08
0.7789394697348674,7.680951475299815e-08
0.7800900450225111,6.466114347763778e-08
0.781240620310155,5.439116524791897e-08
0.7823911955977988,4.571618368999588e-08
0.7835417708854426,3.83944277146976e-08
0.7846923461730865,3.221981568634302e-08
0.7858429214607303,2.701683860008577e-08
0.786993496748374,2.263615340058726e-08
0.7881440720360179,1.895079143710857e-08
0.7892946473236617,1.5852899234754977e-08
0.7904452226113056,1.3250939459228532e-08
0.7915957978989494,1.1067289334175808e-08
0.7927463731865932,9.236181988311816e-09
0.793896948474237,7.701943400398658e-09
0.7950475237618808,6.417483895155397e-09
0.7961980990495247,5.343008630269471e-09
0.7973486743371685,4.4449162999160545e-09
0.7984992496248123,3.694859448729589e-09
0.7996498249124562,3.068943417508825e-09
0.8008004002000999,2.5470440949231604e-09
0.8019509754877437,2.1122273871511987e-09
0.8031015507753876,1.7502556918939025e-09
0.8042521260630314,1.4491687205049422e-09
0.8054027013506753,1.1989277925449018e-09
0.8065532766383191,9.911142664819044e-10
0.8077038519259628,8.186740997655488e-10
0.8088544272136067,6.757016785150901e-10
0.8100050025012505,5.572570455865299e-10
0.8111555777888944,4.5921150682555607e-10
0.8123061530765382,3.7811732723102513e-10
0.813456728364182,3.1109785756236416e-10
0.8146073036518258,2.5575497159379473e-10
0.8157578789394696,2.1009115690280365e-10
0.8169084542271134,1.7244399835539838e-10
0.8180590295147573,1.4143113249951618e-10
0.8192096048024011,1.159040408671444e-10
0.820360180090045,9.490929762077849e-11
0.8215107553776887,7.765609803537607e-11
0.8226613306653325,6.348907414981465e-11
0.8238119059529764,5.186555701328267e-11
0.8249624812406202,4.233657513967725e-11
0.8261130565282641,3.45309893828423e-11
0.8272636318159079,2.8142258310153698e-11
0.8284142071035516,2.291740773432151e-11
0.8295647823911955,1.864784546942971e-11
0.8307153576788393,1.5161719413253185e-11
0.8318659329664831,1.2317565271608325e-11
0.833016508254127,9.99903095611729e-12
0.8341670835417708,8.110499036587357e-12
0.8353176588294146,6.573457580017964e-12
0.8364682341170584,5.323494084693879e-12
0.8376188094047022,4.3078077226486336e-12
